time,ps_waveform,ps_bpm,cam_waveform_red,cam_waveform_green,cam_bpm
2.395923,50,53,89.600064,162.5004,0
2.412254,58,53,89.422576,162.4308,0
2.440923,66,53,89.476016,162.1948,0
2.472116,72,53,89.422064,161.977264,0
2.502674,76,53,89.5076,161.866,0
2.535397,78,53,89.504688,161.88192,0
2.565073,78,53,89.84296,161.878064,0
2.597021,76,53,89.996816,161.918976,0
2.626095,74,53,90.100592,161.98656,0
2.656735,71,53,90.16528,162.090688,0
2.689138,67,53,90.17208,162.15544,0
2.71865,63,53,90.235344,162.229552,0
2.749829,59,53,90.211216,162.310688,0
2.780972,55,53,90.24272,162.22616,0
2.811925,51,53,90.16192,162.094096,0
2.84349,47,53,90.156336,162.018112,0
2.873955,43,53,89.896736,161.957648,0
2.903818,40,53,89.731824,161.917616,0
2.935623,39,53,89.5812,161.919744,0
2.965908,38,53,89.548576,161.955728,0
2.997657,39,53,89.519264,161.934688,0
3.027091,40,53,89.960816,161.929856,0
3.057773,42,53,90.157936,161.951376,0
3.088602,44,53,90.256144,162.03544,0
3.120193,47,53,90.30888,162.09696,0
3.152911,49,53,90.431584,162.163504,0
3.182229,50,53,90.07776,162.27344,0
3.212065,51,53,89.942336,162.309328,0
3.242992,51,53,89.78904,162.305808,0
3.27399,50,53,89.700096,162.250704,0
3.306758,49,53,89.542032,162.169664,0
3.336346,48,53,89.406608,162.105248,0
3.366299,46,53,89.348288,162.12272,0
3.397129,45,53,89.382368,162.169488,0
3.427961,43,53,89.320816,162.227584,0
3.460653,41,53,89.331088,162.324336,0
3.490642,40,53,89.282288,162.404768,0
3.521243,39,53,89.252912,162.47296,0
3.551486,37,53,89.297824,162.545472,0
3.583618,35,53,89.390656,162.669504,0
3.614553,34,53,89.349632,162.719232,0
3.644115,32,53,89.25872,162.596672,0
3.675324,31,53,89.258944,162.3944,0
3.706198,30,53,89.257184,162.302624,0
3.736499,29,53,89.319312,162.3184,0
3.768907,28,53,89.346736,162.362912,0
3.79813,27,53,89.76688,162.380576,0
3.829287,27,53,90.032816,162.432784,0
3.860028,27,53,90.20984,162.513664,0
3.891957,26,53,90.311872,162.625504,0
3.923143,26,53,90.33056,162.815968,0
3.952395,26,53,90.237392,162.927312,0
3.98312,26,53,90.083536,162.93336,0
4.015502,26,53,90.073728,162.839424,0
4.045089,26,53,90.006384,162.779584,0
4.077339,27,53,89.98392,162.732512,0
4.106661,27,53,90.259472,162.75248,0
4.137467,27,53,90.308768,162.826224,0
4.168676,27,53,90.282096,162.81104,0
4.200386,28,53,90.3708,162.843712,0
4.231716,28,53,90.330192,162.859552,0
4.260807,28,53,89.818656,162.916416,0
4.292945,28,53,89.574112,163.009632,0
4.322511,28,53,89.508784,163.024656,0
4.354394,28,53,89.449984,163.0264,0
4.386716,28,53,89.412176,163.083152,0
4.415149,28,53,89.454896,163.219872,0
4.445929,32,53,89.503296,163.267712,0
4.476736,37,53,89.488416,163.2724,0
4.50758,44,53,89.502464,163.36632,0
4.539985,53,53,89.560224,163.463376,0
4.569771,62,53,89.428032,163.511392,0
4.601497,71,53,89.329008,163.538656,0
4.630964,77,53,89.342336,163.532496,0
4.661855,81,53,89.283872,163.584624,0
4.694204,82,53,89.295616,163.642448,0
4.723498,81,53,88.959584,163.721232,0
4.754684,79,53,88.762048,163.675328,0
4.790071,75,53,88.668576,163.479424,0
4.816303,72,53,88.642752,163.201648,0
4.848466,67,53,88.738064,163.0032,0
4.877754,63,53,89.061936,162.898976,0
4.908516,59,53,89.259344,162.868928,0
4.939793,55,53,89.35504,162.897312,0
4.981377,50,53,89.451712,162.921248,0
5.006117,46,53,89.41048,162.935328,0
5.032922,42,53,89.278096,163.056912,0
5.062988,40,53,89.154896,163.125632,0
5.09386,38,53,89.12432,163.140816,0
5.124815,37,53,89.090048,163.115664,0
5.172527,37,53,89.036976,162.991184,0
5.18758,38,53,89.331872,162.931408,0
5.217453,40,53,89.50504,162.850896,0
5.248162,42,53,89.641728,162.785856,0
5.278955,45,53,89.598064,162.749296,0
5.3124,47,53,89.64768,162.761712,0
5.341584,48,53,89.073216,162.853312,0
5.37302,49,53,88.854336,162.894624,0
5.402492,49,53,88.605648,162.84608,0
5.433186,48,53,88.533856,162.938576,0
5.465651,47,53,88.465536,162.960112,0
5.495131,46,53,88.460416,163.011488,0
5.527726,44,53,88.491472,163.06328,0
5.556987,42,53,88.422768,163.016,0
5.587545,40,53,88.360752,162.960784,0
5.619946,39,53,88.344224,162.935088,0
5.649083,38,53,88.70768,162.866096,0
5.680145,36,53,88.909424,162.8004,0
5.712707,34,53,89.020464,162.754784,0
5.75362,32,53,88.96312,162.752144,0
5.775135,30,53,89.030944,162.699296,0
5.803585,29,53,89.080224,162.665856,0
5.834136,27,53,89.14792,162.740256,0
5.865319,26,53,89.181472,162.745984,0
5.896757,25,53,89.168256,162.770544,0
5.928735,24,53,89.196528,162.860672,0
5.95767,23,53,88.981584,162.91808,0
5.988447,23,53,88.847008,162.93608,0
6.019766,22,53,88.739856,162.717536,0
6.05029,22,53,88.803472,162.497136,0
6.082992,22,53,88.859792,162.278528,0
6.11274,23,53,89.106512,162.178688,0
6.142731,23,53,89.260448,162.248112,0
6.173426,23,53,89.274016,162.319824,0
6.204364,24,53,89.380128,162.348784,0
6.237142,24,53,89.335152,162.421216,0
6.268228,24,53,89.612656,162.38752,0
6.297357,25,53,89.816976,162.338128,0
6.327926,26,53,89.822016,162.295216,0
6.358597,26,53,89.830784,162.185056,0
6.391042,26,53,89.885568,162.035936,0
6.421722,27,53,89.70752,161.852288,0
6.452107,27,53,89.64,161.705856,0
6.482242,27,53,89.636048,161.593968,0
6.513386,27,53,89.668144,161.536992,0
6.545243,27,53,89.70968,161.526432,0
6.574457,26,53,89.621968,161.530256,0
6.605489,26,53,89.516896,161.5812,0
6.637504,27,53,89.455056,161.673248,0
6.667329,30,53,89.452096,161.75048,0
6.699415,35,53,89.475552,161.836976,0
6.729138,42,53,89.654288,161.865952,0
6.759527,50,53,89.791504,161.863216,0
6.79076,59,53,89.870032,161.90992,0
6.822437,68,53,89.982016,161.925536,0
6.854253,74,53,89.931856,161.928944,0
6.882954,78,53,89.338144,161.947472,0
6.913812,79,53,89.113808,161.988144,0
6.944647,79,53,88.943504,162.017504,0
6.97583,76,53,88.835552,162.002288,0
7.008284,73,53,88.841344,162.078512,0
7.038289,69,53,89.468928,162.004688,0
7.068167,65,53,89.808384,161.939648,0
7.098937,61,53,90.014464,161.950336,0
7.131145,56,53,90.12992,161.97792,0
7.163015,52,53,90.190064,161.960896,0
7.192042,47,53,89.882128,161.890688,0
7.222443,42,53,89.766624,161.697536,0
7.253109,39,53,89.708384,161.480512,0
7.284031,35,53,89.800624,161.349728,0
7.316406,33,53,89.795856,161.333872,0
7.347245,32,53,89.688848,161.378416,0
7.376895,32,53,89.641184,161.386928,0
7.40756,34,53,89.663072,161.484064,0
7.438826,37,53,89.68784,161.521568,0
7.470672,40,53,89.62704,161.577824,0
7.500162,41,53,89.5484,161.578912,0
7.531261,44,53,89.437872,161.605248,0
7.562191,45,53,89.536704,161.573936,0
7.593163,46,53,89.43168,161.485072,0
7.624893,46,53,89.462368,161.443568,0
7.654114,45,53,90.069856,161.35776,0
7.68534,44,53,90.383056,161.332848,0
7.716632,43,53,90.462544,161.367248,0
7.746935,42,53,90.623216,161.344336,0
7.779112,40,53,90.570144,161.367312,0
7.808464,40,53,90.292608,161.447568,0
7.839264,38,53,90.162224,161.529568,0
7.871897,37,53,90.041504,161.575632,0
7.901682,35,53,90.049072,161.607408,0
7.933315,34,53,90.001616,161.657072,0
7.96259,32,53,89.742544,161.697072,0
7.993544,31,53,89.577568,161.741392,0
8.024299,30,53,89.40944,161.749328,0
8.055984,28,53,89.455008,161.767328,0
8.087803,27,53,89.397824,161.806608,0
8.116867,27,53,89.659248,161.783008,0
8.149129,26,53,89.777056,161.748928,0
8.178633,25,53,89.831648,161.757856,0
8.209543,24,53,89.832448,161.776144,0
8.243079,24,53,89.846032,161.798192,0
8.272139,24,53,90.145792,161.802608,0
8.301964,24,53,90.23,161.802256,0
8.332789,24,53,90.246096,161.857792,0
8.363614,24,53,90.34616,161.928848,0
8.397066,24,53,90.344224,161.908304,0
8.425689,25,53,89.87008,161.817376,0
8.456889,25,53,89.61632,161.676832,0
8.4875,26,53,89.531408,161.514416,0
8.517936,26,53,89.371328,161.473536,0
8.551686,27,53,89.38392,161.455728,0
8.580614,27,53,90.21216,161.47728,0
8.617575,27,53,90.551792,161.50328,0
8.641966,28,53,90.819344,161.583568,0
8.672157,28,53,90.923104,161.64008,0
8.704515,28,53,90.957584,161.711312,0
8.73398,28,53,90.733584,161.854144,0
8.765604,31,53,90.531344,161.888672,0
8.796493,36,53,90.50456,161.905344,0
8.826351,42,53,90.525936,161.854368,0
8.860158,51,53,90.446528,161.803904,0
8.88813,60,53,90.441568,161.801616,0
8.919187,70,53,90.61944,161.881584,0
8.950284,77,53,90.702592,161.920048,0
8.980992,82,53,90.700752,161.89288,0
9.013006,84,53,90.64632,161.930416,0
9.042331,83,53,89.986096,161.97592,0
9.073064,81,53,89.547984,162.048672,0
9.104239,79,53,89.400368,162.05664,0
9.135234,71,52,89.249104,162.094704,0
9.167913,67,52,89.19376,162.160672,0
9.19661,63,52,89.512112,162.191312,0
9.227431,59,52,89.666736,162.194752,0
9.258233,54,52,89.716048,162.212096,0
9.290472,50,52,89.74912,162.257408,0
9.335587,46,52,89.781136,162.274384,0
9.3523,43,52,90.2824,162.252288,0
9.381756,40,52,90.666256,162.246128,0
9.412389,39,52,90.764112,162.248688,0
9.443279,39,52,90.83496,162.229904,0
9.476733,40,52,90.739808,162.264192,0
9.505521,41,52,90.18576,162.289984,0
9.535897,43,52,89.8712,162.338704,0
9.568008,46,52,89.81624,162.303824,0
9.59751,48,52,89.7516,162.204128,0
9.631144,49,52,89.711792,161.982464,0
9.659359,49,52,90.51544,161.73784,0
9.690516,49,52,90.949008,161.671632,0
9.720899,48,52,91.081104,161.686064,0
9.751787,47,52,91.174912,161.636016,0
9.784205,46,52,91.18768,161.653296,0
9.814342,44,52,90.814,161.762112,0
9.844774,43,52,90.51568,161.828656,0
9.876532,41,52,90.415664,161.901632,0
9.906001,40,52,90.359056,161.913136,0
9.938451,38,52,90.243184,161.899328,0
9.967789,37,52,90.339248,161.83536,0
9.999002,35,52,90.405872,161.847728,0
10.030137,33,52,90.452304,161.804352,0
10.061279,32,52,90.419488,161.774144,0
10.092873,30,52,90.422544,161.747216,0
10.122117,29,52,90.45904,161.789648,0
10.153183,28,52,90.477312,161.853248,0
10.184752,27,52,90.544832,161.89176,0
10.215214,26,52,90.596688,161.954272,0
10.247118,26,52,90.517952,161.999552,0
10.277693,25,52,90.545488,162.037232,0
10.307286,25,52,90.575472,162.061824,0
10.338468,25,52,90.585728,162.076768,0
10.369128,26,52,90.564176,162.073584,0
10.401922,26,52,90.552144,162.092192,0
10.430768,26,52,90.024896,162.11168,0
10.461493,26,52,89.828896,162.161008,0
10.492387,27,52,89.661008,162.178736,0
10.524616,27,52,89.591168,162.178624,0
10.556326,27,52,89.545328,162.204,0
10.586806,27,52,89.902656,162.179072,0
10.615747,27,52,90.132944,162.139104,0
10.646533,27,52,90.20392,162.050432,0
10.677412,27,52,90.285392,161.796624,0
10.717673,27,52,90.364112,161.558064,0
10.739707,27,52,90.494096,161.397376,0
10.77004,27,52,90.654064,161.270528,0
10.800765,26,52,90.617936,161.306,0
10.831571,26,52,90.664672,161.39664,0
10.864107,25,52,90.672432,161.384752,0
10.894616,25,52,91.046352,161.44544,0
10.924694,24,52,91.162016,161.503456,0
10.956099,24,52,91.343616,161.55688,0
10.98724,24,52,91.345008,161.597936,0
11.018282,27,52,91.416176,161.606016,0
11.04784,32,52,91.046192,161.590416,0
11.092638,39,52,90.882112,161.53648,0
11.11025,46,52,90.830544,161.481664,0
11.140197,54,52,90.772976,161.483632,0
11.172535,61,52,90.73128,161.493728,0
11.201799,66,52,90.519936,161.519472,0
11.232907,69,52,90.268672,161.544784,0
11.263626,69,52,90.141824,161.585824,0
11.300812,68,52,90.106896,161.685616,0
11.327273,66,52,90.13712,161.689888,0
11.356046,63,52,90.27288,161.765856,0
11.387003,60,52,90.28192,161.80216,0
11.43204,56,52,90.302672,161.821152,0
11.45029,52,52,90.256176,161.85568,0
11.480898,49,52,90.313952,161.892304,0
11.510302,45,52,90.638112,161.894864,0
11.541126,41,52,90.856704,161.938832,0
11.571948,38,52,91.029104,161.9584,0
11.603803,35,52,91.092512,162.00504,0
11.635723,32,52,91.14688,162.022304,0
11.664485,30,52,90.889008,162.041696,0
11.69663,30,52,90.839904,162.138448,0
11.726126,30,52,90.835952,162.20472,0
11.757268,31,52,90.764528,162.233856,0
11.789971,33,52,90.796352,162.22864,0
11.819836,36,52,90.905648,162.106272,0
11.849621,38,52,90.946608,161.884832,0
11.880454,39,52,91.003472,161.609616,0
11.911292,40,52,91.104672,161.45808,0
11.944597,40,52,91.089504,161.443888,0
11.973428,40,52,91.049328,161.451936,0
12.005915,40,52,91.07176,161.509376,0
12.034623,39,52,91.114368,161.525232,0
12.065508,38,52,91.016224,161.595872,0
12.09921,37,52,90.969296,161.684608,0
12.128478,36,52,90.866272,161.737456,0
12.158449,35,52,90.844768,161.717456,0
12.189602,33,52,90.752608,161.683488,0
12.219672,32,52,90.752032,161.571152,0
12.252195,31,52,90.765152,161.493824,0
12.281586,30,52,90.46192,161.510016,0
12.313369,28,52,90.281536,161.538592,0
12.343243,27,52,90.27576,161.549936,0
12.373954,26,52,90.186752,161.576464,0
12.407723,25,52,90.222656,161.627728,0
12.435879,24,52,90.222448,161.739856,0
12.466926,24,52,90.273184,161.759952,0
12.497548,23,52,90.212432,161.761392,0
12.528647,22,52,90.165968,161.745568,0
12.560642,22,52,90.153408,161.723808,0
12.589954,22,52,90.65616,161.706256,0
12.62081,22,52,90.950736,161.768192,0
12.653868,22,52,91.040992,161.821152,0
12.682818,22,52,91.114368,161.908672,0
12.715442,22,52,91.104896,161.945728,0
12.744209,22,52,91.02368,162.061408,0
12.774923,22,52,90.84008,162.139264,0
12.805806,23,52,90.761728,162.102496,0
12.837658,23,52,90.716624,162.164864,0
12.869262,23,52,90.816208,162.262816,0
12.898361,24,52,90.33504,162.339488,0
12.929165,24,52,90.153936,162.347408,0
12.960126,24,52,90.11608,162.15376,0
12.991442,24,52,90.159024,161.896304,0
13.024177,24,52,90.173152,161.758464,0
13.052824,24,52,90.087696,161.760384,0
13.083476,24,52,90.024512,161.8024,0
13.115665,24,52,90.031568,161.90008,0
13.145086,23,52,90.037088,161.974768,0
13.178208,23,52,90.034976,162.078704,0
13.207428,25,52,90.406032,162.175472,0
13.237773,28,52,90.620032,162.223232,0
13.268557,33,52,90.72192,162.29632,0
13.299379,38,52,90.819104,162.277168,0
13.332106,44,52,90.784672,162.235056,0
13.362283,50,52,90.778704,162.1336,0
13.391909,54,52,90.799632,162.044704,0
13.423062,57,52,90.823632,162.06536,0
13.45362,58,52,90.883296,162.104496,0
13.486064,58,52,90.785408,162.171536,0
13.516283,56,52,90.533104,162.263936,0
13.54663,55,52,90.388416,162.388384,0
13.576979,52,52,90.348,162.44072,0
13.607869,50,52,90.283376,162.538128,0
13.640337,48,52,90.227744,162.578432,0
13.669906,45,52,90.123824,162.640656,0
13.700976,43,52,90.1228,162.703648,0
13.731527,40,52,90.055184,162.747664,0
13.762101,38,52,90.04368,162.755136,0
13.794467,36,52,90.123632,162.889328,0
13.825153,34,52,90.330352,162.952704,0
13.855032,32,52,90.454976,162.994048,0
13.8857,31,52,90.525792,163.012976,0
13.916844,31,52,90.541168,163.06208,0
13.948735,32,52,90.609584,163.179568,0
13.978131,33,52,90.33824,163.309856,0
14.008842,35,52,90.135552,163.29424,0
14.041592,37,52,90.076608,163.076288,0
14.070667,38,52,90.131088,162.814432,0
14.102996,39,52,90.07952,162.607888,0
14.132655,40,52,89.937808,162.590768,0
14.16311,40,52,89.968368,162.606432,0
14.193897,39,52,89.941936,162.709248,0
14.225315,39,52,89.880672,162.861504,0
14.257856,38,52,89.836992,162.903568,0
14.286733,37,52,90.208288,162.885264,0
14.317413,36,52,90.38992,162.936992,0
14.348173,35,52,90.53864,163.011696,0
14.379239,34,52,90.575312,162.944224,0
14.412695,33,52,90.61648,162.959216,0
14.440941,32,52,90.259216,162.964352,0
14.47159,31,52,90.19344,162.964944,0
14.502472,30,52,90.162192,162.953616,0
14.534571,30,52,90.142464,162.930656,0
14.566017,29,52,90.115168,162.927184,0
14.596452,28,52,90.022368,162.996544,0
14.625972,27,52,89.963952,163.084,0
14.656641,27,52,89.884944,163.159904,0
14.687505,26,52,89.969792,163.275888,0
14.719943,26,52,89.980128,163.3388,0
14.749317,25,52,89.932864,163.46152,0
14.78081,25,52,89.868944,163.491456,0
14.811553,24,52,89.833376,163.485664,0
14.842269,24,52,89.814176,163.546976,0
14.874098,24,52,89.825312,163.61912,0
14.903413,24,52,89.79472,163.654816,0
14.934417,24,52,89.879344,163.735504,0
14.965751,25,52,89.824752,163.798864,0
14.996397,25,52,89.854288,163.878928,0
15.028331,25,52,89.775552,163.901488,0
15.05769,25,52,90.736128,163.82048,0
15.086988,26,52,91.047696,163.810704,0
15.117984,26,52,91.372,163.776592,0
15.149284,26,52,91.468208,163.581296,0
15.181827,26,52,91.514288,163.3952,0
15.210488,26,52,91.253264,163.264704,0
15.242596,26,52,91.222816,163.158448,0
15.272102,26,52,91.106768,163.24752,0
15.30317,26,52,91.1268,163.317488,0
15.335861,26,52,91.100464,163.363424,0
15.365326,26,52,90.38328,163.504576,0
15.395592,25,52,90.00568,163.512576,0
15.426436,26,52,89.757088,163.584288,0
15.457138,28,52,89.7144,163.608768,0
15.489984,37,52,89.55784,163.608288,0
15.519703,42,52,89.757536,163.482336,0
15.550216,49,52,89.846896,163.383056,0
15.580603,55,52,89.850512,163.335456,0
15.611513,59,52,89.88312,163.291552,0
15.643892,61,52,89.941616,163.251168,0
15.674479,62,52,89.924512,163.212496,0
15.704519,61,52,89.888,163.254096,0
15.734816,59,52,89.94872,163.3516,0
15.765733,56,52,89.973728,163.410304,0
15.79808,54,52,89.921168,163.409264,0
15.827317,51,52,89.682816,163.436608,0
15.858739,49,52,89.491696,163.423536,0
15.889578,46,52,89.462624,163.44128,0
15.919925,44,52,89.41296,163.439872,0
15.95365,41,52,89.388704,163.448944,0
15.981605,40,52,89.427488,163.4736,0
16.012762,38,52,89.46696,163.566176,0
16.043786,36,52,89.49976,163.598176,0
16.074197,34,52,89.473408,163.646352,0
16.106545,33,52,89.449552,163.708576,0
16.135881,33,52,89.542896,163.696496,0
16.166697,34,52,89.494496,163.745472,0
16.197852,36,52,89.42368,163.726784,0
16.228504,37,52,89.477296,163.652576,0
16.261394,39,52,89.589792,163.459488,0
16.290085,40,52,89.8632,163.179792,0
16.320919,41,52,89.98464,163.027056,0
16.35181,41,52,90.069664,162.949632,0
16.384165,41,52,90.149936,162.908752,0
16.415084,41,52,90.128368,162.967136,0
16.444299,40,52,89.95448,162.960816,0
16.475172,40,52,89.842352,162.994464,0
16.506072,39,52,89.712288,163.102096,0
16.536929,38,52,89.783008,163.1496,0
16.570397,37,52,89.80688,163.163968,0
16.598786,36,52,89.971376,163.186736,0
16.62946,35,52,90.044608,163.083328,0
16.661655,34,52,90.13488,163.015312,0
16.691181,32,52,90.018512,163.009136,0
16.723717,32,52,90.125616,162.935792,0
16.754345,31,52,90.618752,162.812736,0
16.78371,30,52,90.776016,162.786736,0
16.814449,29,52,90.97032,162.752288,0
16.845417,28,52,90.973088,162.725664,0
16.877736,27,52,91.040896,162.733584,0
16.907031,26,52,90.852528,162.804112,0
16.938902,25,52,90.659776,162.84632,0
16.969392,25,52,90.632656,162.885168,0
16.999499,24,52,90.576288,162.892672,0
17.032013,24,52,90.61032,162.937696,0
17.061313,24,52,90.642144,162.873072,0
17.092557,24,52,90.712496,162.892448,0
17.123482,24,52,90.687328,162.882496,0
17.153803,24,52,90.650912,162.829728,0
17.186249,24,52,90.660944,162.847936,0
17.215507,24,52,90.975328,162.8508,0
17.246363,24,52,91.099424,162.828432,0
17.277906,24,52,91.146384,162.682336,0
17.308552,24,52,91.230496,162.5244,0
17.34072,24,52,91.44064,162.09928,0
17.371119,24,52,90.787008,161.848272,0
17.400623,24,52,90.607168,161.676688,0
17.431507,24,52,90.489568,161.620672,0
17.462875,24,52,90.356416,161.614608,0
17.49519,24,52,90.353168,161.5816,0
17.524216,24,52,90.554784,161.624256,0
17.554791,24,52,90.574432,161.656752,0
17.585695,25,52,90.700992,161.758256,0
17.616846,27,52,90.825664,161.796064,0
17.656649,31,52,90.774448,161.769584,0
17.679613,36,52,91.244128,161.611776,0
17.709085,41,52,91.524256,161.451248,0
17.739883,48,52,91.61136,161.336016,0
17.77076,54,52,91.664224,161.288512,0
17.804321,58,52,91.72304,161.257728,0
17.83256,60,52,91.691184,161.231744,0
17.864067,60,52,91.50872,161.18824,0
17.89432,59,52,91.445168,161.179024,0
17.92499,57,52,91.42272,161.219584,0
17.957331,55,52,91.445488,161.210656,0
17.987481,53,52,91.092128,161.28472,0
18.017966,51,52,90.971104,161.321232,0
18.048374,49,52,90.798128,161.326704,0
18.08059,46,52,90.737936,161.355536,0
18.111704,44,52,90.759488,161.376176,0
18.141167,42,52,91.1196,161.34448,0
18.172714,40,52,91.34696,161.30904,0
18.203665,38,52,91.466512,161.35952,0
18.23346,37,52,91.601344,161.346144,0
18.265882,35,52,91.581344,161.400816,0
18.295116,35,52,91.500272,161.40192,0
18.326365,35,52,91.449504,161.403712,0
18.357246,37,52,91.358048,161.474448,0
18.389232,38,52,91.311664,161.421296,0
18.420124,40,52,91.487552,161.189936,0
18.449292,41,52,91.816272,160.853552,0
18.480321,43,52,92.006112,160.563776,0
18.51228,44,52,92.064224,160.486416,0
18.542262,44,52,92.062272,160.469376,0
18.574323,44,52,92.11496,160.4992,0
18.603645,44,52,92.084992,160.5536,0
18.634386,43,52,92.126624,160.57768,0
18.665372,43,52,92.058272,160.677504,0
18.6966,42,52,92.028704,160.72448,0
18.729133,41,52,92.057328,160.839136,0
18.758922,40,52,91.982144,160.889472,0
18.790089,40,52,91.939376,160.875568,0
18.819477,39,52,91.935536,160.871968,0
18.850761,38,52,91.910272,160.828656,0
18.883446,37,52,91.923568,160.777856,0
18.912928,36,52,91.481488,160.815408,0
18.942958,35,52,91.311456,160.815104,0
18.973755,34,52,91.17632,160.887088,0
19.004591,33,52,91.12416,160.965024,0
19.046657,32,52,91.100928,160.989648,0
19.066992,32,52,91.516672,161.00616,0
19.098014,31,52,91.782352,160.99072,0
19.128063,30,52,91.878192,161.019168,0
19.158868,30,52,91.88344,161.105152,0
19.191295,30,52,91.881008,161.13464,0
19.221113,29,52,91.731696,161.201824,0
19.259339,29,52,91.654368,161.237152,0
19.282961,29,52,91.540896,161.325824,0
19.31308,30,52,91.55328,161.371888,0
19.345517,30,52,91.499104,161.431728,0
19.375014,30,52,91.716,161.427056,0
19.406265,30,52,91.903984,161.314192,0
19.436512,31,52,91.978928,161.002832,0
19.467352,31,52,92.055504,160.761856,0
19.501031,31,52,92.010416,160.718784,0
19.528961,31,52,91.814448,160.682816,0
19.561139,32,52,91.645616,160.754576,0
19.591061,34,52,91.521168,160.80616,0
19.621566,37,52,91.471808,160.86016,0
19.653932,42,52,91.443488,160.930192,0
19.683255,48,52,91.666896,161.047152,0
19.714046,55,52,91.786976,161.156624,0
19.745253,61,52,91.865152,161.19616,0
19.776473,67,52,91.823152,161.194384,0
19.808843,70,52,91.878208,161.183936,0
19.837487,72,52,91.872016,161.202592,0
19.868305,72,52,91.832496,161.137904,0
19.899187,71,52,91.8,161.123632,0
19.930943,69,52,91.77936,161.094208,0
19.962895,67,52,91.809824,161.12632,0
19.991661,65,52,92.082128,161.193712,0
