time,ps_waveform,ps_bpm,cam_waveform_red,cam_waveform_green,cam_bpm
3.700041,22,60,84.23935625,149.90786875,0
3.730876,23,60,84.064875,150.00546875,0
3.761635,23,60,83.90186875,150.0302625,0
3.794078,23,60,83.92148125,150.1024375,0
3.824019,24,60,84.53258125,150.079075,0
3.854254,24,60,84.9149625,150.04535,0
3.885119,24,60,85.1054375,150.00804375,0
3.919733,25,60,85.09686875,150.043075,0
3.948983,25,60,85.16393125,150.03245,0
3.97796,26,60,85.03370625,150.05218125,0
4.008449,26,60,85.0216875,150.06740625,0
4.039338,27,60,84.957675,150.16363125,0
4.070251,27,60,84.902425,150.21144375,0
4.102547,27,60,84.95515625,150.27666875,0
4.131865,27,60,85.30479375,150.318575,0
4.162804,26,60,85.55085625,150.378325,0
4.1936,26,60,85.6660875,150.40718125,0
4.225756,26,60,85.69925625,150.4697,0
4.256644,25,60,85.70640625,150.501775,0
4.286138,25,60,85.6971875,150.521325,0
4.316955,24,60,85.8035125,150.57200625,0
4.347825,24,60,85.82301875,150.60315625,0
4.380966,23,60,85.79004375,150.61829375,0
4.411747,23,60,85.75986875,150.6725875,0
4.440674,22,60,85.48838125,150.60984375,0
4.471223,22,60,85.3541875,150.44600625,0
4.502021,24,60,85.3591,150.18873125,0
4.533608,28,60,85.3745125,150.035575,0
4.565126,35,60,85.35728125,149.953525,0
4.594885,44,60,85.56163125,149.9599625,0
4.626929,54,60,85.6692625,150.0038,0
4.656306,64,60,85.63040625,150.04749375,0
4.687128,73,60,85.68093125,150.07028125,0
4.719424,78,60,85.651,150.12623125,0
4.748772,81,60,85.1402625,150.154525,0
4.779713,81,60,84.8974625,150.1735625,0
4.810661,79,60,84.771375,150.17748125,0
4.843267,76,60,84.7275625,150.140875,0
4.874652,73,60,84.8031875,150.124975,0
4.903492,68,60,84.7955125,150.09049375,0
4.935414,64,60,84.81804375,150.116075,0
4.964942,59,60,84.79901875,150.1589125,0
4.995794,55,60,84.8631875,150.20771875,0
5.02811,50,60,84.78883125,150.21775,0
5.057606,46,60,84.671675,150.2430875,0
5.088418,42,60,84.49024375,150.283775,0
5.119243,39,60,84.42849375,150.31898125,0
5.149932,37,60,84.38766875,150.28208125,0
5.182336,36,60,84.3783125,150.292575,0
5.211734,36,60,84.579375,150.28060625,0
5.243428,38,60,84.78445,150.2581,0
5.273515,40,60,84.83615625,150.24348125,0
5.306383,41,60,84.73584375,150.2595125,0
5.339488,43,60,84.826275,150.24661875,0
5.366759,44,60,84.6338875,150.2397125,0
5.396793,45,60,84.49924375,150.1982125,0
5.427633,45,60,84.53968125,150.2131625,0
5.458572,45,60,84.5598875,150.07456875,0
5.49077,44,60,84.65450625,149.83809375,0
5.520357,42,60,84.736775,149.59935625,0
5.551096,41,60,84.80395,149.44565,0
5.581958,40,60,84.9481125,149.40965625,0
5.612822,38,60,85.0404125,149.4422625,0
5.646306,37,60,85.01298125,149.4566875,0
5.674509,35,60,85.00455625,149.461075,0
5.705364,33,60,85.0884,149.4583375,0
5.736175,31,60,85.0959625,149.4761125,0
5.769174,30,60,85.07604375,149.487975,0
5.800393,28,60,85.124,149.4438125,0
5.829077,27,60,85.48526875,149.34446875,0
5.859624,25,60,85.72691875,149.201675,0
5.890438,24,60,85.79245625,149.0991375,0
5.92136,23,60,86.01630625,149.07744375,0
5.954193,22,60,86.0731375,149.04405625,0
5.982977,21,60,85.883375,149.01695625,0
6.013853,20,60,85.87386875,149.03259375,0
6.045849,20,60,85.8443875,149.043,0
6.075502,20,60,85.84760625,149.07200625,0
6.107753,20,60,85.8305375,149.08270625,0
6.137182,20,60,85.59921875,149.04730625,0
6.167991,21,60,85.36315,149.06208125,0
6.198909,21,60,85.34725,149.04931875,0
6.231153,22,60,85.271375,149.034275,0
6.263041,23,60,85.37065625,149.0596125,0
6.291985,23,60,85.54864375,149.0890125,0
6.322301,24,60,85.72319375,149.0748,0
6.35443,24,60,85.75225,149.108625,0
6.384102,24,60,85.6988875,149.10225,0
6.416252,25,60,85.775775,149.0554,0
6.445751,27,60,85.63829375,148.9108625,0
6.476663,31,60,85.65253125,148.6652625,0
6.507367,37,60,85.74356875,148.456925,0
6.538194,43,60,85.777875,148.32464375,0
6.570562,51,60,85.74875625,148.3192125,0
6.599955,60,60,85.5860375,148.3162875,0
6.63079,68,60,85.4414875,148.3464125,0
6.662379,73,60,85.3821,148.366475,0
6.694254,76,60,85.3477375,148.41319375,0
6.725854,76,60,85.305625,148.46823125,0
6.755996,75,60,85.50548125,148.45189375,0
6.785076,72,60,85.62688125,148.40065,0
6.815861,69,60,85.60719375,148.34186875,0
6.846768,65,60,85.7305125,148.23801875,0
6.878909,60,60,85.6766375,148.2171375,0
6.908413,55,60,85.83621875,148.25271875,0
6.939256,51,60,85.9486375,148.2433625,0
6.970079,46,60,85.96378125,148.2741625,0
7.000877,41,60,85.9246875,148.3117375,0
7.033226,38,60,85.96483125,148.3206875,0
7.064007,35,60,86.17498125,148.3648,0
7.093493,32,60,86.30958125,148.44404375,0
7.12435,32,60,86.367925,148.48155625,0
7.157167,32,60,86.442225,148.50565,0
7.188752,34,60,86.3977375,148.51649375,0
7.217376,36,60,86.24348125,148.54095,0
7.247894,39,60,86.0835875,148.539475,0
7.278539,40,60,86.0026125,148.55680625,0
7.30957,42,60,86.0057875,148.5515875,0
7.341649,43,60,86.03398125,148.58228125,0
7.37174,44,60,86.0497625,148.61699375,0
7.402024,44,60,85.9995125,148.61554375,0
7.432858,43,60,86.0715375,148.62385,0
7.464999,42,60,86.03406875,148.56148125,0
7.495936,41,60,86.0472,148.44120625,0
7.525415,40,60,85.562175,148.17604375,0
7.556241,39,60,85.45294375,147.95926875,0
7.587144,37,60,85.3977625,147.9108375,0
7.620406,35,60,85.4348375,147.941775,0
7.650978,33,60,85.43445625,147.99208125,0
7.679833,32,60,85.8868875,148.0987,0
7.710512,30,60,86.26613125,148.1113375,0
7.741418,28,60,86.27974375,148.1877125,0
7.773616,26,60,86.36268125,148.291675,0
7.804439,25,60,86.42218125,148.364075,0
7.833827,24,60,85.9469875,148.32795,0
7.864767,22,60,85.76229375,148.28474375,0
7.895526,22,60,85.80723125,148.21756875,0
7.926504,21,60,85.66171875,148.20521875,0
7.958715,21,60,85.6578,148.21828125,0
7.988093,21,60,86.02455625,148.2672125,0
8.018914,21,60,86.262925,148.28611875,0
8.049803,21,60,86.27000625,148.32199375,0
8.08385,22,60,86.3537125,148.37014375,0
8.113745,22,60,86.42854375,148.45363125,0
8.142669,23,60,86.1450875,148.4926125,0
8.174492,23,60,86.1058125,148.5339625,0
8.204067,23,60,86.12414375,148.60399375,0
8.234969,24,60,86.0680375,148.64206875,0
8.267438,26,60,86.120725,148.686575,0
8.296537,31,60,86.19605625,148.7231625,0
8.327476,37,60,86.28413125,148.73718125,0
8.358288,45,60,86.26383125,148.76635625,0
8.38909,54,60,86.2941375,148.796125,0
8.421412,64,60,86.301125,148.8386,0
8.450759,72,60,85.9151375,148.85074375,0
8.48306,78,60,85.87805625,148.89808125,0
8.512542,81,60,85.7503125,148.93605,0
8.545641,82,60,85.67969375,148.91969375,0
8.576537,81,60,85.73249375,148.763125,0
8.605165,78,60,85.9653375,148.521,0
8.635816,75,60,86.14270625,148.3803875,0
8.666772,71,60,86.29728125,148.39145,0
8.697704,66,60,86.375075,148.4625875,0
8.729804,62,60,86.422325,148.5036,0
8.759283,57,60,86.2203,148.53146875,0
8.790846,52,60,86.2166375,148.60328125,0
8.821003,47,60,86.21954375,148.696525,0
8.85181,43,60,86.18691875,148.767375,0
8.885411,40,60,86.04725625,148.7681,0
8.913559,38,60,85.77606875,148.68860625,0
8.944292,36,60,85.56886875,148.6561125,0
8.975171,36,60,85.56381875,148.61280625,0
9.007833,38,60,85.5558375,148.60659375,0
9.039411,40,60,85.56440625,148.64895,0
9.067896,41,60,85.15886875,148.6751,0
9.098561,43,60,84.81338125,148.73871875,0
9.129477,45,60,84.7982125,148.79985625,0
9.160371,46,60,84.7484625,148.86670625,0
9.193939,47,60,84.689125,148.92645625,0
9.222061,47,60,84.9422875,149.00426875,0
9.252971,46,60,85.01845625,149.05399375,0
9.283686,45,60,85.0892625,149.09379375,0
9.314541,43,60,85.0851125,149.1273625,0
9.346844,41,60,85.08420625,149.123125,0
9.376215,40,60,85.4547125,149.16668125,0
9.407105,38,60,85.55994375,149.1813,0
9.438005,36,60,85.6431625,149.196475,0
9.47113,35,60,85.6979375,149.2187875,0
9.502848,33,60,85.68415,149.260675,0
9.53056,31,60,85.72388125,149.29355625,0
9.561276,29,60,85.663875,149.3304,0
9.593583,28,60,85.60145,149.2854625,0
9.623057,27,60,85.61581875,149.11615,0
9.655231,26,60,85.72611875,148.87750625,0
9.684595,25,60,85.538425,148.6989125,0
9.715576,24,60,85.431875,148.682375,0
9.746333,24,60,85.38431875,148.72005625,0
9.777264,24,60,85.41525625,148.8028875,0
9.80957,24,60,85.350125,148.83024375,0
9.838931,24,60,85.25648125,148.8739625,0
9.869752,24,60,85.13643125,148.92931875,0
9.903597,24,60,85.06445625,149.03316875,0
9.932668,25,60,85.07030625,149.02539375,0
9.964301,25,60,85.0822,148.95756875,0
9.993328,26,60,84.90335625,148.91728125,0
10.024133,26,60,84.96151875,148.85061875,0
10.055129,26,60,84.9662,148.8565625,0
10.085971,27,60,84.88635625,148.87596875,0
10.11816,29,60,84.8846375,148.88215,0
10.147594,33,60,85.07466875,148.9356875,0
10.178468,39,60,85.11060625,148.95820625,0
10.210053,46,60,85.16549375,148.99824375,0
10.240079,54,60,85.23041875,149.0394,0
10.272483,62,60,85.2314125,149.06364375,0
10.303206,69,60,85.562275,149.09530625,0
10.332691,74,60,85.72539375,149.12130625,0
10.364059,76,60,85.8106375,149.1829125,0
10.395317,76,60,85.83295625,149.23595625,0
10.427232,74,60,85.90315,149.25979375,0
10.456149,72,60,85.3075,149.2635375,0
10.486938,68,60,85.0104625,149.28959375,0
10.517762,64,60,84.86216875,149.295725,0
10.548644,60,60,84.83931875,149.30181875,0
10.580904,55,60,84.8515,149.37351875,0
10.611592,51,60,84.992,149.42635625,0
10.641236,47,60,85.04795625,149.4621,0
10.672004,42,60,85.11689375,149.501725,0
10.702956,40,60,85.060725,149.56246875,0
10.735125,37,60,85.0561625,149.563325,0
10.764537,35,60,85.11409375,149.60491875,0
10.795368,34,60,84.963525,149.57650625,0
10.826874,35,60,85.07665625,149.4023,0
10.858061,37,60,85.02543125,149.1097875,0
10.889845,39,60,85.10459375,148.92480625,0
10.919723,40,60,85.1399875,148.804175,0
10.949653,42,60,85.2144625,148.83125,0
10.980575,44,60,85.212925,148.8862125,0
11.012782,44,60,85.2485875,148.91936875,0
11.043697,44,60,85.17925625,148.96315,0
11.07305,44,60,84.82469375,149.0727,0
11.103965,43,60,84.54494375,149.1366625,0
11.134704,42,60,84.4607125,149.16924375,0
11.165572,40,60,84.34756875,149.1365125,0
11.197852,40,60,84.369125,149.04626875,0
11.227334,38,60,84.789575,148.97204375,0
11.258154,36,60,85.08515,148.88919375,0
11.289571,35,60,85.14095625,148.89346875,0
11.322047,33,60,85.272075,148.8998875,0
11.352765,31,60,85.26220625,148.93946875,0
11.381701,30,60,85.6293875,148.9391625,0
11.412416,28,60,85.72780625,148.99650625,0
11.443347,27,60,85.7439375,149.0399875,0
11.474216,26,60,85.77905625,149.08674375,0
11.506359,25,60,85.81034375,149.1157625,0
11.535833,24,60,85.34671875,149.14478125,0
11.566653,24,60,85.25551875,149.14165625,0
11.597448,23,60,85.097525,149.163875,0
11.629095,23,60,85.09371875,149.1995375,0
11.660613,23,60,85.0397,149.21489375,0
11.690061,24,60,85.13818125,149.2428125,0
11.722272,24,60,85.109825,149.25165625,0
11.752237,24,60,85.07765,149.2966375,0
11.783785,25,60,85.0665375,149.3309125,0
11.815516,25,60,85.05758125,149.3609375,0
11.84439,25,60,85.37285625,149.3708625,0
11.875191,25,60,85.40625,149.33661875,0
11.905999,26,60,85.45496875,149.16884375,0
11.936873,28,60,85.5587,148.956975,0
11.969071,31,60,85.60711875,148.82058125,0
11.998469,37,60,85.60776875,148.78118125,0
12.030728,43,60,85.65456875,148.8091125,0
12.060315,51,60,85.6471125,148.87545625,0
12.091126,59,60,85.6246625,148.94619375,0
12.123465,66,60,85.58545,149.01120625,0
12.15278,71,60,85.326575,149.0883875,0
12.183596,73,60,85.07933125,149.14541875,0
12.216458,73,60,84.92045625,149.1935,0
12.246524,71,60,84.9127625,149.17838125,0
12.278164,69,60,84.85521875,149.1057125,0
12.307125,65,60,85.32006875,149.0511125,0
12.3385,61,60,85.58040625,149.0784,0
12.368659,57,60,85.6900625,149.1080875,0
12.399638,52,60,85.68365,149.17645625,0
12.433264,48,60,85.751225,149.22325,0
12.461256,44,60,85.61544375,149.27450625,0
12.492108,40,60,85.3599,149.29865,0
12.523,37,60,85.3447375,149.36615,0
12.553824,34,60,85.29484375,149.3994,0
12.5861,33,60,85.32049375,149.48274375,0
12.615415,33,60,85.1045125,149.52408125,0
12.646281,34,60,84.91035,149.5673625,0
12.679606,36,60,84.85843125,149.61461875,0
12.70905,38,60,84.85206875,149.68240625,0
12.741825,40,60,84.75754375,149.70986875,0
12.769836,42,60,84.71794375,149.7422,0
12.800561,43,60,84.710125,149.79439375,0
12.831414,44,60,84.6880125,149.8332375,0
12.862295,44,60,84.67675625,149.85516875,0
12.894546,43,60,84.6345125,149.859475,0
12.923999,42,60,84.82075,149.81334375,0
12.954839,41,60,84.961175,149.56925,0
12.98561,40,60,85.05145,149.36409375,0
13.016484,39,60,85.20691875,149.2658125,0
13.049643,37,60,85.24209375,149.21840625,0
13.078228,36,60,85.25530625,149.27033125,0
13.10885,34,60,85.257775,149.30761875,0
13.142274,32,60,85.22548125,149.42439375,0
13.171506,31,60,85.2152,149.49546875,0
13.203273,29,60,85.147,149.57343125,0
13.232497,28,60,85.119175,149.6151125,0
13.263268,27,60,85.1762875,149.6411625,0
13.294175,26,60,85.08370625,149.59663125,0
13.324984,25,60,85.10410625,149.57735625,0
13.359137,24,60,85.10980625,149.52886875,0
13.386774,24,60,85.241725,149.52588125,0
13.417563,24,60,85.39513125,149.5590625,0
13.449711,23,60,85.36855625,149.61390625,0
13.479193,24,60,85.437725,149.66175,0
13.511553,24,60,85.4369625,149.7092125,0
13.540964,24,60,85.32810625,149.759925,0
13.571642,25,60,85.22293125,149.8324,0
13.604696,25,60,85.2011125,149.87275,0
13.634639,26,60,85.3026,149.942075,0
13.665698,26,60,85.2095,149.9816375,0
13.69516,27,60,85.43948125,150.03595625,0
13.725993,27,60,85.51941875,150.0770875,0
13.758171,27,60,85.6400375,150.09674375,0
13.787721,27,60,85.61151875,150.11628125,0
13.819941,27,60,85.57565,150.1667875,0
13.849287,27,60,85.47795625,150.19854375,0
13.880276,29,60,85.40843125,150.22495625,0
13.911059,33,60,85.393775,150.262675,0
13.941864,40,60,85.364325,150.27385,0
13.974256,47,60,85.28590625,150.2699,0
14.003655,56,60,85.83980625,150.11741875,0
14.034618,65,60,86.15179375,149.88991875,0
14.068029,72,60,86.2665375,149.716425,0
14.096974,77,60,86.32216875,149.7082,0
14.128432,79,60,86.3785875,149.7633625,0
14.15917,79,60,86.2620625,149.799275,0
14.188627,78,60,86.14561875,149.86739375,0
14.219508,75,60,86.1300875,149.92155625,0
14.250461,71,59,86.05425625,149.975925,0
14.282678,67,59,86.040025,150.02223125,0
14.312046,63,59,85.86016875,150.079725,0
14.342929,58,59,85.7248875,150.00935,0
14.37377,54,59,85.7804375,149.9697625,0
14.40456,49,59,85.7986875,149.92336875,0
14.436938,45,59,85.78203125,149.92900625,0
14.46762,41,59,85.344075,149.9029875,0
14.497161,39,59,85.0892375,149.965425,0
14.530197,38,59,84.986075,149.99065625,0
14.559968,37,59,84.97005,150.04260625,0
14.591247,38,59,84.9038625,150.06284375,0
14.620637,40,59,84.601675,150.108975,0
14.651426,41,59,84.4588375,150.1533875,0
14.682329,43,59,84.37763125,150.1469375,0
14.713223,45,59,84.352625,150.1797125,0
14.745343,46,59,84.352125,150.22976875,0
14.775469,47,59,85.3028,150.2837375,0
14.805684,47,59,85.76679375,150.3366125,0
14.836527,46,59,86.03821875,150.377075,0
14.86873,45,59,86.06546875,150.415975,0
14.899717,43,59,86.1054875,150.473375,0
14.929014,42,59,85.8629875,150.476075,0
14.959919,40,59,85.75785,150.4681875,0
14.993336,39,59,85.7646,150.29816875,0
15.022848,37,59,85.7393125,150.08060625,0
15.054087,35,59,85.74794375,149.87871875,0
15.083626,33,59,85.691425,149.785675,0
15.114372,31,59,85.886225,149.7811625,0
15.145149,30,59,85.72150625,149.8286125,0
15.17746,28,59,85.65514375,149.82878125,0
15.208284,26,59,85.57144375,149.862925,0
15.237787,25,59,85.835625,149.902175,0
15.268576,25,59,85.82780625,150.0096125,0
15.299426,24,59,85.83234375,150.06015625,0
15.330266,24,59,85.90680625,149.97360625,0
15.362629,24,59,85.915025,149.92805,0
15.391946,24,59,85.3945875,149.8623125,0
15.422976,24,59,85.3415125,149.84413125,0
15.455952,24,59,85.19171875,149.86123125,0
15.486219,25,59,85.13298125,149.8411375,0
15.516823,25,59,85.119225,149.88141875,0
15.546255,26,59,85.040175,149.94823125,0
15.578257,26,59,84.95750625,149.98240625,0
15.60785,26,59,84.8977625,150.02421875,0
15.638763,27,59,84.9181,150.0557,0
15.670976,27,59,84.87925,150.08111875,0
15.700408,27,59,85.4568625,150.14666875,0
15.731212,27,59,85.6954625,150.14401875,0
15.762027,27,59,85.82903125,150.1726875,0
15.792945,27,59,85.88230625,150.20320625,0
15.825246,28,59,85.9185625,150.12625625,0
15.854617,32,59,85.8585875,150.123875,0
15.886753,37,59,86.0456375,150.16085,0
15.918626,44,59,86.0071875,150.24239375,0
15.948273,53,59,86.01383125,150.2619875,0
15.979509,62,59,85.934225,150.27551875,0
16.00895,70,59,85.87513125,150.1728,0
16.039679,75,59,85.88241875,149.96243125,0
16.07053,78,59,85.805,149.6920625,0
16.101454,78,59,85.8917125,149.52250625,0
16.133749,77,59,85.9004125,149.49503125,0
16.163029,74,59,85.85099375,149.5436375,0
16.194638,70,58,85.81975,149.6123375,0
16.224718,66,58,85.72895,149.602175,0
16.255634,62,58,85.7506875,149.64449375,0
16.289299,57,58,85.72346875,149.77004375,0
16.317332,53,58,85.618275,149.8095625,0
16.34804,48,58,85.66185,149.76615,0
16.381369,43,58,85.69780625,149.698725,0
16.41095,40,58,85.7521125,149.6477875,0
16.442374,37,58,85.71220625,149.59698125,0
16.471745,35,58,85.40216875,149.55849375,0
16.502495,35,58,85.2413625,149.5456375,0
16.533329,36,58,85.20916875,149.61103125,0
16.564248,38,58,85.1209375,149.62878125,0
16.597796,40,58,85.14434375,149.68070625,0
16.625885,42,58,85.638675,149.73665625,0
16.656737,44,58,85.75618125,149.78468125,0
16.687557,45,58,85.8024125,149.84065625,0
16.718409,46,58,85.84678125,149.85655,0
16.750834,46,58,85.90138125,149.8817625,0
16.780093,45,58,85.439575,149.897925,0
16.810977,44,58,85.17044375,149.89843125,0
16.844091,43,58,84.97943125,149.92779375,0
16.873912,41,58,84.8924125,149.95480625,0
16.905621,40,58,84.87090625,149.93713125,0
16.934493,39,58,85.3000625,150.01393125,0
16.965081,37,58,85.490525,150.0303375,0
16.997332,35,58,85.52515,150.05409375,0
17.026844,33,58,85.6176375,150.123975,0
17.059042,31,58,85.591125,150.13695,0
17.088524,30,58,85.606275,150.02216875,0
17.119468,28,58,85.52903125,149.77625,0
17.150176,27,58,85.5829,149.56383125,0
17.181093,25,58,85.63650625,149.4644,0
17.213449,24,58,85.59275625,149.4512875,0
17.2428,24,58,85.671175,149.52014375,0
17.273657,23,58,85.6665625,149.547,0
17.308091,23,58,85.62634375,149.58995625,0
17.336906,22,58,85.59138125,149.63725,0
17.367798,22,58,85.62590625,149.72466875,0
17.397096,23,58,85.43308125,149.73951875,0
17.427839,23,58,85.415975,149.70709375,0
17.458663,23,58,85.3026875,149.62306875,0
17.489661,24,58,85.3442125,149.54385625,0
17.521867,25,58,85.32900625,149.52271875,0
17.551306,25,58,85.581675,149.50748125,0
17.582126,25,58,85.70510625,149.50006875,0
17.613694,26,58,85.6416625,149.5194375,0
17.643854,26,58,85.71505,149.56418125,0
17.676142,26,58,85.7593625,149.570775,0
17.70686,26,58,86.14960625,149.63559375,0
17.739319,26,58,86.37771875,149.6479625,0
17.770263,28,58,86.32839375,149.72118125,0
17.799194,33,58,86.52861875,149.74251875,0
17.830422,39,58,86.53953125,149.75066875,0
17.859811,46,58,86.20398125,149.68360625,0
17.890595,56,58,85.97808125,149.755075,0
17.921435,65,58,85.89660625,149.804325,0
17.952406,73,58,85.8923625,149.8086,0
17.984681,78,58,85.85025625,149.85228125,0
18.015375,80,58,85.62685,149.82856875,0
18.04491,80,58,85.39830625,149.835475,0
18.075624,78,58,85.33338125,149.74796875,0
18.106553,75,58,85.41418125,149.55005625,0
18.138868,71,58,85.4959875,149.32265625,0
18.168192,67,58,85.0922875,149.2617875,0
18.199028,62,58,84.92806875,149.24660625,0
18.232454,57,58,84.7759,149.3274,0
18.261998,52,58,84.7889125,149.33138125,0
18.293215,48,58,84.80259375,149.38956875,0
18.323431,43,58,85.45148125,149.44834375,0
18.353264,40,58,85.83299375,149.5382375,0
18.384164,36,58,85.99491875,149.5753875,0
18.416419,35,58,86.02509375,149.53130625,0
18.447277,34,58,86.1564875,149.47333125,0
18.476651,35,58,85.8626,149.44344375,0
18.507629,37,58,85.8261375,149.41015625,0
18.538367,40,58,85.8086,149.3796875,0
18.569257,42,58,85.83379375,149.40755625,0
18.60164,44,58,85.773025,149.38933125,0
18.63097,45,58,85.58524375,149.4358625,0
18.661948,46,58,85.47254375,149.51210625,0
18.694821,46,58,85.51741875,149.55321875,0
18.725681,45,58,85.4654375,149.5925375,0
18.755949,44,58,85.47488125,149.630175,0
18.78534,43,58,85.48775,149.676,0
18.816058,41,58,85.6936125,149.72890625,0
18.846816,40,58,85.6569875,149.74068125,0
18.877861,38,58,85.6300375,149.760925,0
18.910019,36,58,85.6198875,149.76981875,0
18.939445,34,58,85.6951,149.81356875,0
18.970356,32,58,85.75419375,149.866525,0
19.001137,30,58,85.7617375,149.84135,0
19.032701,28,58,85.8346625,149.8705375,0
19.064359,27,58,85.7879125,149.90184375,0
19.093682,25,58,85.6337875,149.87394375,0
19.126295,24,58,85.4546875,149.683025,0
19.157287,23,58,85.5206875,149.4016875,0
