time,ps_waveform,ps_bpm,cam_waveform_red,cam_waveform_green,cam_bpm
4.191851,33,61,84.11994375,148.88023125,0
4.223897,35,61,84.1271,148.8917875,0
4.257053,38,61,84.1850375,148.87203125,0
4.28629,40,61,84.0718125,148.89900625,0
4.316875,41,61,83.99635,148.93093125,0
4.346322,42,61,83.98534375,148.9232125,0
4.376948,43,61,84.04069375,148.976025,0
4.409229,43,61,83.98040625,149.0006875,0
4.438794,43,61,84.30379375,149.06160625,0
4.469484,42,61,84.39555625,149.1035,0
4.500343,40,61,84.43864375,149.1505875,0
4.531416,40,61,84.53128125,149.1682125,0
4.563563,38,61,84.45838125,149.179175,0
4.592987,36,61,83.94210625,149.21233125,0
4.625257,35,61,83.6123375,149.22143125,0
4.654678,33,61,83.4701,149.3035125,0
4.685479,31,61,83.43106875,149.31204375,0
4.721278,29,61,83.35971875,149.2603875,0
4.749552,28,61,83.76655,149.14694375,0
4.778164,26,61,84.0241375,148.88075625,0
4.808816,25,61,84.15556875,148.632525,0
4.839629,24,61,84.37495625,148.531225,0
4.871978,23,61,84.43774375,148.54895625,0
4.901526,22,61,84.416725,148.58569375,0
4.933415,21,61,84.54883125,148.6215125,0
4.963059,20,61,84.571475,148.6875875,0
4.993929,20,61,84.4906,148.76279375,0
5.027694,19,61,84.52445625,148.87714375,0
5.055996,19,61,84.0369875,148.94189375,0
5.086729,19,61,83.624425,148.8723125,0
5.117527,18,61,83.50613125,148.78953125,0
5.148302,18,61,83.34035625,148.7388375,0
5.182965,19,61,83.3968125,148.662825,0
5.211913,22,61,84.1200625,148.606925,0
5.240985,29,61,84.47225625,148.650325,0
5.271813,37,61,84.624925,148.70608125,0
5.30252,46,61,84.7816,148.7051875,0
5.336171,57,61,84.67848125,148.72706875,0
5.364503,68,61,83.8368625,148.71296875,0
5.39529,75,61,83.499875,148.77201875,0
5.42608,80,61,83.142625,148.7817375,0
5.457033,82,61,82.99664375,148.824975,0
5.489104,82,61,82.94694375,148.89030625,0
5.518669,80,61,83.88143125,148.96304375,0
5.549483,76,61,84.36675625,148.90226875,0
5.580274,72,61,84.56721875,148.93949375,0
5.611127,67,61,84.65470625,148.99178125,0
5.646517,62,61,84.73590625,149.0113875,0
5.674898,56,61,84.470175,149.01081875,0
5.703761,50,61,84.23050625,148.97454375,0
5.735871,45,61,84.13456875,148.7680375,0
5.765332,40,61,84.162525,148.61219375,0
5.797525,36,61,84.13065625,148.4706125,0
5.827047,32,61,85.03573125,148.48725625,0
5.857843,29,61,85.44636875,148.5457625,0
5.88862,28,61,85.60245625,148.61771875,0
5.919465,28,61,85.71835,148.70045,0
5.951774,30,61,85.7867125,148.78690625,0
5.981193,32,61,85.03590625,148.89143125,0
6.012134,35,61,84.6335375,148.935025,0
6.044316,37,61,84.3590375,148.9509375,0
6.07383,40,61,84.2044375,148.9715,0
6.108488,40,61,84.2013875,148.92349375,0
6.137184,41,61,84.32943125,148.92186875,0
6.166447,41,61,84.41458125,148.89915,0
6.197326,41,61,84.54560625,148.8987625,0
6.228084,40,61,84.5192625,148.91115,0
6.260282,40,61,84.44309375,148.9419,0
6.289924,39,61,84.54414375,149.022075,0
6.320524,38,61,84.624725,149.0148375,0
6.352594,36,61,84.573225,149.03044375,0
6.382293,34,61,84.55554375,149.0703875,0
6.414515,32,61,84.5693375,149.1573375,0
6.445476,30,61,83.82866875,149.18935625,0
6.474917,29,61,83.27158125,149.1791,0
6.505689,27,61,83.1437125,149.2222,0
6.536923,25,61,82.99126875,149.258375,0
6.570252,24,61,83.00259375,149.32968125,0
6.599755,22,61,83.4793125,149.3412125,0
6.629122,21,61,83.6933125,149.34235625,0
6.659938,20,61,83.837325,149.38663125,0
6.69072,19,61,83.84195625,149.4252875,0
6.72304,19,61,83.94548125,149.3818,0
6.753897,18,61,84.18300625,149.200325,0
6.783291,18,61,84.35616875,149.01445,0
6.814169,17,61,84.4711,148.9238375,0
6.845071,17,61,84.4937875,148.9518125,0
6.877211,17,61,84.56725,148.97904375,0
6.906855,17,61,84.36050625,149.03709375,0
6.937619,18,61,84.25378125,149.08496875,0
6.968356,22,61,84.2566125,149.1581,0
6.999173,29,61,84.0667125,149.232275,0
7.033948,39,61,84.054975,149.235975,0
7.063532,49,61,84.18034375,149.23469375,0
7.091968,61,61,84.384925,149.20294375,0
7.122629,73,61,84.40659375,149.189,0
7.154858,82,61,84.42454375,149.111125,0
7.185806,87,61,84.43494375,149.05096875,0
7.215273,89,61,85.0410625,149.1297125,0
7.246099,89,61,85.17706875,149.1244,0
7.276897,87,61,85.391525,149.14496875,0
7.307778,84,61,85.32588125,149.171,0
7.340023,80,61,85.3824,149.1735375,0
7.370071,75,61,84.7656875,149.1733125,0
7.400398,70,61,84.4365375,149.18779375,0
7.431078,64,61,84.32288125,149.19915625,0
7.463662,59,61,84.2699625,149.2518125,0
7.496614,53,61,84.12534375,149.29423125,0
7.525237,48,61,83.9206,149.34870625,0
7.554676,43,61,83.788225,149.3607,0
7.585409,39,61,83.73385,149.41516875,0
7.616169,36,61,83.6597625,149.4688625,0
7.648396,35,61,83.7284125,149.5387625,0
7.677968,35,61,83.74454375,149.54686875,0
7.708716,36,61,83.806025,149.5373625,0
7.739585,38,61,83.7958125,149.50965,0
7.771162,40,61,83.83723125,149.53876875,0
7.802683,42,61,83.7351375,149.57644375,0
7.83216,44,61,84.62651875,149.59759375,0
